,Word,Count
31758,обла,1
31766,област-сърцебиене-леко,1
31767,област-уплътнение,1
31768,област.област,1
31774,ОБЛАСТИ,1
31776,ОБЛАСТНА,1
31781,облекчи,1
31783,облече,1
31785,облича,1
31794,обложен-гърло,1
31795,обложен-розов,1
31796,обложен.,1
31800,обложени,1
31801,обложено,1
31803,облост,1
31808,облъчван,1
31817,обоняние,1
31818,обосновка,1
31825,обостряния,1
31843,обработен,1
31845,обработено,1
31847,ОБРАЗ,1
31848,образа,1
31849,образи,1
31851,образите,1
31852,образно,1
31854,образованията,1
31858,образува,1
31867,образуванията,1
31868,образуващите,1
31870,обратима,1
31880,ОБРЕМЕНЯВАНЕ,1
31881,обрив-силно,1
31882,обрив.крайници,1
31883,обрива,1
31900,обслужвана,1
31901,обслужване,1
31902,обслужването,1
31903,ОБСТОЯТЕЛСТВЕН,1
31905,обструктивен,1
31906,ОБСТРУКТИВНА,1
31907,ОБСТРУКЦИЯ,1
31908,обсъден,1
31909,обсъжда,1
31911,обтуриран,1
31912,обувките,1
31914,обусловени,1
31917,обучен,1
31919,ОБУЧЕНА,1
31922,обущарски,1
31923,обхванато,1
31925,ОБХВАЩАЩ,1
31926,ОБХВАЩАЩА,1
31927,обходна,1
31928,обширни,1
31932,ОБЩА,1
31935,общи,1
31937,общителен,1
31938,общо-с-ние,1
31950,объркване,1
31953,ОБЯД,1
31954,обяснена,1
31955,обяснение,1
31956,обяснима,1
31957,обяснява,1
31974,оглед-оперативни,1
31976,оглупяване,1
31983,ОГНЕНОЧЕРВЕНА,1
31998,оградена,1
32001,ограничаваща,1
32004,ОГРАНИЧЕНИЕ,1
32006,ОГРАНИЧЕНИЯ,1
32007,ОГРАНИЧЕНО,1
32009,ограниченост,1
32022,огромна,1
32040,одобрен,1
32041,одобрение,1
32055,ОЖИВЕНА,1
32058,оздравяване,1
32067,ок.кръвоизливи,1
32072,ок.тъкан,1
32074,ока,1
32075,оказана,1
32076,окапала,1
32077,окапване,1
32080,око-намалено,1
32081,око-синдром,1
32082,око-сълзене,1
32098,ОКОЛНАТА,1
32099,околността,1
32100,околното,1
32114,окосмен,1
32116,окосмяването,1
32118,ОКР,1
32120,ОКРЪГЛЕНА,1
32124,окръжна,1
32130,ОКУЛТНИ,1
32142,олигурия,1
32184,ОНКОЛОГИЯ,1
32188,ОНКОЛОГИЯТА,1
32190,онколозите,1
32231,опал.останалото,1
32235,опасващо,1
32237,опашка,1
32238,опашката,1
32239,опашни,1
32240,опашните,1
32267,опера,1
32281,оперативен-цикатрикс-спокоен,1
32285,ОПЕРАТИВНИ,1
32286,ОПЕРАТИВНИЯ,1
32303,операциите,1
32307,операционен,1
32310,операция-тотална,1
32314,операцията-подробно,1
32323,оперирана-тотална,1
32325,опериране,1
32326,ОПЕРИРАНИ,1
32328,оперирания,1
32350,опиат,1
32356,опипал,1
32358,опипам,1
32359,опипаха,1
32360,опипване,1
32365,опипващ,1
32366,опипващо,1
32370,описание,1
32374,опише,1
32388,оплаквани,1
32391,оплаквания-климакс,1
32393,оплаквания-менопауза,1
32399,оплакваща,1
32410,опорния,1
32414,опорно-двигателния,1
32418,оправдаване,1
32421,определен,1
32422,определени,1
32426,оптимално,1
32427,ОПТИМАЛНО,1
32428,оптимизиране,1
32430,опъва,1
32438,оралната,1
32439,ОРАЛНИ,1
32440,орални-автоматизми-диск,1
32449,орган,1
32450,ОРГАН,1
32455,органи-двустранна,1
32456,органи-изразена,1
32457,органи-меко-еластична,1
32459,органи-норма,1
32465,органична,1
32485,оре,1
32490,ореол,1
32496,орех.щит,1
32498,ОРЕХИ,1
32502,ори,1
32503,оригвания,1
32508,ориентацията,1
32513,ориентирано,1
32514,ориентираност,1
32517,ориентировъчен,1
32519,ориентировъчна,1
32521,ОРИЕНТИРОВЪЧНО,1
32547,ортопеда,1
32549,ортопедия,1
32561,ос-е,1
32579,освидетелстван,1
32581,оси,1
32583,оскъден,1
32585,ОСКЪДНО,1
32587,ослабен,1
32602,основа-дребни,1
32603,основа-отслабено,1
32604,основа-силно,1
32606,основат,1
32607,ОСНОВЕ,1
32612,ОСНОВНАТА,1
32613,основните,1
32617,особена,1
32638,оставена,1
32639,оставяли,1
32640,останала,1
32641,останалата,1
32642,ОСТАНАЛИЯ,1
32645,ОСТАНАЛОТО,1
32646,останалото,1
32652,остатък,1
32656,ОСТЕОАРТРОЗА,1
32664,остеопения,1
32665,ОСТЕОПОРОЗА,1
32677,ОСТРО,1
32678,остров,1
32681,острота-запазена,1
32682,острота-коригирана,1
32684,острота-миопия,1
32685,острота-намален,1
32686,острота-намалена-очила,1
32688,острота-намалено,1
32691,острота-нормален,1
32693,острота-очна,1
32696,острота-силно,1
32697,острота-сляп,1
32699,острота.,1
32700,острота.добра,1
32702,острото,1
32710,осъществени,1
32712,осъществи,1
32713,осъществяването,1
32717,от.захар,1
32722,отблясък,1
32728,отварянето,1
32729,отведнъж,1
32730,отвежда,1
32731,отвора,1
32732,отвън,1
32733,отвърстия,1
32740,ОТГОВОРЕН,1
32741,ОТГОВОРЯ,1
32754,ОТДЕЛЕН,1
32755,отделен,1
32756,отделена,1
32757,ОТДЕЛЕНИЕ,1
32758,отделение-благоевград,1
32759,отделение-русе,1
32761,отделението,1
32762,ОТДЕЛИТЕЛНА,1
32764,отделна,1
32765,ОТДЕЛНИ,1
32767,отделно,1
32768,отделя,1
32769,отделял,1
32770,отделят,1
32771,ОТДЕЛЯЩА,1
32774,отдолу,1
32776,отекла,1
32778,отекъл,1
32784,отзвучал,1
32789,ОТИЧАНЕ,1
32791,отказ,1
32792,ОТКАЗ,1
32793,отказал,1
32794,отказала,1
32796,ОТКАЗАНА,1
32798,отказва-слух,1
32799,отказват,1
32814,отклонен,1
32820,отклонения-глаукома,1
32825,отклоняване,1
32828,откри-карцином,1
32830,откриване,1
32831,ОТКРИВАТ,1
32833,откриха,1
32834,откъдето,1
32835,откъснала,1
32837,отлично,1
32838,ОТЛОЖЕН,1
32841,отмалял,1
32848,ОТНОВО,1
32849,относителна,1
32859,оток.запазени,1
32861,оток.липсват,1
32876,отокът,1
32907,отоци-масивни,1
32947,отпадане,1
32948,ОТПАДАНЕ,1
32949,отпаднала-трудно,1
32953,ОТПАДНИ,1
33060,отравяне,1
33062,отразено,1
33063,ОТРАЗЕНО,1
33067,отриват,1
33070,отрицание,1
33078,ОТРИЧА,1
33134,отстранената,1
33136,отстранено,1
33139,отсъства,1
33140,отсъства-идва,1
33141,оттекла,1
33142,ОТТОГАВА,1
33143,ОТТОЦИ,1
33148,ОТТОЧНА,1
33149,отхвърлен,1
33150,отхвърлена,1
33153,ОТЧЕТ,1
33154,отчето,1
33155,отчитат,1
33160,офицер,1
33163,оформящ,1
33185,оцветен,1
33186,оцветени.,1
33187,оцветени.глава,1
33194,ОЦВЕТЯВАНЕ,1
33195,оцветяването,1
33196,оценена,1
33202,очаквания,1
33207,очен-и,1
33210,очертание,1
33221,очи-корекция,1
33248,очния,1
33250,ОЧНО,1
33283,паваж,1
33284,павел,1
33285,павлина,1
33289,падан,1
33291,падането,1
33298,пазене,1
33304,пакета,1
33306,ПАКЕТИ,1
33322,палиативна,1
33329,пална,1
33480,палци,1
33483,памперс,1
33484,ПАНКРЕАС,1
33485,панкреас,1
33492,пап-запазени,1
33499,папа,1
33522,пара,1
33526,парабола,1
33547,парадоксален,1
33558,паралелно,1
33565,ПАРАМЕТРИ,1
33567,параметъра,1
33582,парва,1
33586,пареза-задържа,1
33596,парена,1
33597,ПАРЕНЕ,1
33622,парциални,1
33624,пас.движения,1
33625,ПАСАЖ,1
33627,ПАСАЖА,1
33628,пасивна,1
33632,пат-я,1
33635,пат.образ,1
33636,пат.отклонения,1
33650,патела,1
33656,ПАТЕШКА,1
33663,ПАТОЛОГИЧЕН,1
33666,ПАТОЛОГИЧНА,1
33672,патология-обучена,1
33686,патронаж,1
33736,педи,1
33750,пек,1
33752,пекторис,1
33754,ПЕЛЕНА,1
33755,пелена,1
33756,ПЕНИСА,1
33757,пениса,1
33761,пер.ар,1
33766,пер.ефикасна,1
33768,пер.лимфни,1
33769,пер.отоци,1
33771,пер.пулсации,1
33772,пер.съдове,1
33776,перат,1
33796,периметър,1
33800,ПЕРИОД,1
33801,ПЕРИОДИ,1
33803,периодична,1
33805,ПЕРИОДИЧНИ,1
33822,перисталтика-налична,1
33823,перисталтика-нормална,1
33844,перитонит,1
33855,периферии,1
33856,периферия,1
33861,периферното,1
33878,перкутанен,1
33879,перкутанно,1
33889,перли,1
33893,перманентно,1
33903,ПЕРСИСТИРАНЕ,1
33913,перука,1
33918,ПЕРФОРАЦИЯ,1
33919,перфорирала,1
33922,песар,1
33925,песъчинка,1
33926,пет-скенер,1
33927,ПЕТА,1
33933,пети-шести,1
33935,петнисто,1
33936,пето,1
33938,петрана,1
33939,петрова,1
33941,петък,1
33942,петънца,1
33944,пеш,1
33945,пешева,1
33951,ПИ,1
33956,пигмента,1
33957,ПИГМЕНТАЦИЯ,1
33959,пигментиране,1
33960,пигментирани,1
33962,ПИГМЕНТИРАНИ,1
33964,пигментна,1
33966,ПИЕ,1
33975,пикоч,1
33977,пикочните,1
33978,пикочният,1
33994,пипала,1
33995,пипане,1
33996,пират,1
34001,пишело,1
34013,ПЛАКА,1
34018,планирано,1
34019,ПЛАНОВ,1
34023,ПЛАНУВАН,1
34028,пластиката,1
34030,пластина,1
34031,пластична,1
34033,платена,1
34034,платено,1
34035,платили,1
34036,платно,1
34037,плач,1
34038,плачлив,1
34084,ПЛЕКСУС,1
34085,плексуса,1
34086,племенника,1
34087,племенникът,1
34088,племенницата,1
34096,плешки,1
34097,плешките,1
34098,ПЛИСКАНЕ,1
34108,плодове,1
34109,ПЛОСКО,1
34111,плочки,1
34138,ПЛЪТНОСТИ,1
34179,пнмк.без,1
34183,по-бавно,1
34184,по-бледа,1
34186,по-бледи,1
34187,по-бързо,1
34188,по-гол,1
34190,по-горе,1
34191,по-забавени,1
34192,по-изгладена,1
34193,по-изострено,1
34196,по-къси,1
34198,по-манифест,1
34199,по-нататъшната,1
34200,по-нататъшно,1
34201,по-ниски,1
34202,по-обилно,1
34204,по-осезателно,1
34206,по-плътно,1
34207,по-рядко,1
34210,по-силни,1
34211,по-слаби,1
34212,по-слабо,1
34213,по-сложни,1
34217,по-стабилен,1
34218,по-студени,1
34219,по-студено,1
34221,по-сух,1
34222,по-твърди,1
34223,по-тежка,1
34224,по-топла,1
34225,по-тъмен,1
34226,по-тъмна,1
34229,по.изразени,1
34231,побелели,1
34232,побеляване,1
34244,повдигал,1
34246,повдигането,1
34247,повдигне,1
34250,поведена,1
34251,поведение-залитал,1
34252,повежданото,1
34257,ПОВИШАВА,1
34258,повишавал,1
34262,повишение,1
34263,ПОВИШЕНИЕ,1
34268,повлиявал,1
34269,ПОВЛИЯВАТ,1
34278,ПОВРЪЩА,1
34279,повръщан,1
34283,повърна,1
34284,повърнала,1
34295,ПОВЪРХНОСТНА,1
34296,ПОВЪРХНОСТНИ,1
34297,повърхностният,1
34303,ПОГЛЕДА,1
34304,погледът,1
34307,под-е,1
34310,ПОДАГРА,1
34319,подбедреница,1
34320,подбедрениците,1
34327,подбедрица-варикозни,1
34328,подбедрица-зачервена,1
34329,подбедрица.,1
34378,подвижена,1
34379,ПОДВИЖНИ,1
34383,ПОДВИЖНОСТ,1
34393,подвижността,1
34399,ПОДГОТВЯ,1
34401,подготвят,1
34405,поддават,1
34409,ПОДДЪРЖАЩО,1
34422,подкожната,1
34423,подкрепяна,1
34425,подлежаща,1
34429,подмишници,1
34431,подобен,1
34433,подобно,1
34434,подобрен,1
34435,подобрява,1
34436,подов,1
34438,подочна,1
34439,подписва,1
34441,подпомагана,1
34442,подпухнала-със,1
34443,ПОДПУХНАЛОСТ,1
34452,подребрие.,1
34453,подребрие.крайници,1
34455,подребрие.по,1
34465,ПОДРОБНО,1
34466,подробно,1
34468,подсичане,1
34475,подува,1
34476,ПОДУВАНЕ,1
34477,подул,1
34478,ПОДУТ,1
34481,подуто,1
34483,подхлъзване,1
34484,подходящ,1
34494,поема,1
34495,поемане,1
34497,пожълтял,1
34502,поза-изправена,1
34503,поза.бели,1
34511,ПОЗАТА,1
34514,позволяван,1
34515,позволяват,1
34516,ПОЗВОЛЯВАЩ,1
34517,ПОЗВОЛЯВАЩИ,1
34520,позитивен,1
34521,позиция-предоставено,1
34524,познава,1
34525,позови,1
34530,показ,1
34531,показалеца,1
34532,показана,1
34533,показател,1
34534,показва,1
34535,показване,1
34536,поканата,1
34538,поклащане,1
34540,ПОКОЙ,1
34545,покритие,1
34548,покъщнината,1
34560,пол.мрд,1
34561,пол.налага,1
34565,пол.орални,1
34570,пол.рефлекс,1
34571,пол.с-ма,1
34574,пол.симптом,1
34577,пол.със,1
34578,пол.участват,1
34585,ПОЛЕ,1
34595,ползвал,1
34599,ПОЛИАРТРОЗА,1
34616,полиневропатия-намалена,1
34621,полипа,1
34622,ПОЛИПИ,1
34625,полирани,1
34626,полита,1
34628,полифагия,1
34633,ПОЛОВА,1
34636,ПОЛОВИН,1
34637,половина-след,1
34638,половина-със,1
34644,полог,1
34646,положение-с,1
34666,получавал,1
34670,ПОЛУЧИЛА,1
34671,получило,1
34672,помага,1
34673,помежду,1
34674,ПОМЕНИ,1
34675,помни,1
34678,ПОМОЩНИ,1
34680,ПОМОЩНО,1
34683,помпена,1
34684,помпи-със,1
34686,помътнели,1
34687,помътнени,1
34689,помътнено,1
34690,помътняване,1
34693,помътняла,1
34696,понастоящем,1
34697,понеже,1
34699,ПОНЕСЕНА,1
34707,поотслабено,1
34708,поп,1
34709,попаднало,1
34711,попива,1
34716,пора,1
34718,поражения,1
34725,ПОРЕДНА,1
34728,поредни,1
34729,поредния,1
34736,породи,1
34739,портове,1
34741,порции,1
34742,ПОРЪЧА,1
34743,порядък,1
34749,ПОСЕТИ,1
34750,посетила,1
34752,ПОСЕЩЕНИЕ,1
34757,после,1
34758,ПОСЛЕДВАЩА,1
34759,последен,1
34763,ПОСЛЕДНА,1
34764,ПОСЛЕДНИТЕ,1
34765,ПОСЛЕДНИЯ,1
34766,последното,1
34774,ПОСОЧЕНИ,1
34775,ПОСОЧЕНОТО,1
34776,поспала,1
34783,ПОСТАВЕНИ,1
34784,ПОСТАВИТЕ,1
34785,поставяна,1
34789,постелен,1
34790,постер,1
34793,постигане,1
34816,ПОСТОЯННИ,1
34819,пострадала,1
34826,постъпателна,1
34827,постъпвал,1
34828,постъпиха,1
34829,посяга,1
34832,ПОТВЪРДЕНА,1
34833,потвърждава,1
34834,потвърждаващи,1
34835,потвърждение,1
34837,потиснат,1
34838,потисната,1
34839,потиснатост,1
34843,поток,1
34847,потъмнели,1
34848,потъмняване,1
34850,поход,1
34852,походка-болезнена,1
34855,походка-затруднена,1
34856,походка-ле,1
34860,походка-невъзможна,1
34863,походка-нормална,1
34864,походка-правилни,1
34865,походка-с,1
34872,походна,1
34878,почервеняване,1
34880,ПОЧЕРНЯЛО,1
34881,почивка,1
34882,почивни,1
34884,почистена,1
34886,почувствала,1
34890,ПОЯВАТА,1
34891,появи,1
34894,ПОЯС,1
34898,ПОЯСНО,1
34933,пра.глава,1
34934,прав.оформени,1
34937,прав.развит,1
34939,права-много,1
34943,ПРАВИЛНИ,1
34947,правим,1
34948,правите,1
34950,правят,1
34954,празна,1
34955,празно,1
34958,практиката.,1
34959,практическа,1
34960,пране,1
34962,прасеца,1
34964,праснати,1
34965,пратен,1
34975,преболедува,1
34976,преболедувала,1
34984,превързана,1
34994,ПРЕГЛЕДА,1
34995,прегледа-без,1
34996,прегледа-данни,1
34997,прегледа.,1
34999,прегледане,1
35000,прегледах,1
35001,прегледът,1
35002,преглежда,1
35004,ПРЕГЛЪЩАНЕ,1
35006,преградата,1
35009,прегърбен,1
35013,предадена,1
35015,ПРЕДВАРИТЕЛНА,1
35017,предвидените,1
35020,предизвиква,1
35026,ПРЕДИШЕН,1
35027,предишна,1
35028,ПРЕДИШНАТА,1
35029,предишните,1
35030,предишният,1
35032,предложен,1
35033,ПРЕДЛОЖЕНА,1
35034,предложена,1
35035,предложената,1
35036,предложение,1
35041,предмишница-по,1
35044,ПРЕДНА,1
35045,ПРЕДНАТА,1
35046,предните,1
35047,предно-медиалната,1
35051,ПРЕДОПЕРАТИВНИ,1
35052,предписана,1
35054,предписано,1
35056,предписваните,1
35057,предполага,1
35061,представена,1
35062,представени,1
35063,представените,1
35065,ПРЕДСТАВЯ,1
35069,ПРЕДСТОИ,1
35070,предстой,1
35071,предстояща,1
35072,предстоящата,1
35077,ПРЕДХОДЕН,1
35078,предходната,1
35079,предходни,1
35080,предходните,1
35081,предходно,1
35082,предходното,1
35083,предшестваща,1
35086,преживявания,1
35087,преживяния,1
35091,прекарана,1
35092,прекарани,1
35093,прекараните,1
35094,прекарания,1
35095,прекарано,1
35096,прекарва,1
35100,ПРЕКЪСНАЛ,1
35101,прекъснат,1
35102,прекъснати,1
35104,премахване,1
35105,ПРЕМАХВАНЕ,1
35106,премахването,1
35109,преместим,1
35110,ПРЕМИНА,1
35111,преминаване,1
35112,преминаваща,1
35113,ПРЕМИНАЛ,1
35115,пренапрежение,1
35116,ПРЕНЕСА,1
35117,пренеса,1
35118,преобладавания,1
35119,преобладаваща,1
35120,преосвидетелстване,1
35121,ПРЕОСВИДЕТЕЛСТВАНЕ,1
35122,преосвидетелствуване,1
35123,препарат-карцинома,1
35124,препарати,1
35125,преписахме,1
35127,препоръчан,1
35138,ПРЕСКАЧАНЕ,1
35139,прескачания,1
35140,прескачащ,1
35141,преследване,1
35142,ПРЕСЛЕДВАНЕ,1
35143,пресни,1
35147,ПРЕСТОЙ,1
35149,пресъхване,1
35159,претъпен,1
35160,претърпя,1
35163,преустановен,1
35164,преустановяване,1
35167,прехода,1
35168,ПРЕХОДЕН,1
35169,преходна,1
35171,преходни,1
35172,ПРЕХОДНО,1
35173,преходно,1
35175,преценен,1
35176,преценено,1
35178,ПРЕЦЕНКА,1
35179,преценяване,1
35180,пречи,1
35181,ПРЕШЛЕН,1
35203,прибавя,1
35207,приблизителна,1
35208,приблизително,1
35209,приведен,1
35210,привеждането,1
35211,привечер,1
35214,приглушен,1
35215,приглушена,1
35219,придатъци-чисти,1
35221,ПРИДВИЖВА,1
35222,придвижването,1
35228,придружаваща,1
35230,придружаващо,1
35231,придръпваща,1
35233,придържане,1
35234,ПРИЕМ,1
35237,ПРИЕМАЛА,1
35241,прието,1
35244,призната,1
35245,признаците,1
35248,приключване,1
35249,приключено,1
35250,приключила,1
35251,прикрепен,1
35252,прилагам,1
35254,прилежаща,1
35255,прилежащата,1
35257,прилепнала,1
35258,прилича,1
35259,приличаща,1
35261,ПРИЛОЖЕНА,1
35263,приложи,1
35264,прилошало,1
35270,примес,1
35271,примесен,1
35272,примесено,1
35273,ПРИМЕСИ,1
35278,ПРИНУДИТЕЛНО,1
35280,припадък-на,1
35281,припадъка,1
35282,ПРИПАДЪЦИ,1
35286,припрян,1
35287,припряна,1
35289,присвива,1
35294,пристъпи.,1
35296,пристъпите,1
35301,притеснена,1
35303,притискане,1
35304,притъпени,1
35307,причинен,1
35308,причини-рецептите,1
35316,ПРОБАТА,1
35320,проби-,1
35322,проби-без,1
35326,проби-нарушени,1
35328,проби-нестабилна,1
35329,проби-патологични,1
35331,ПРОБИТЕ,1
35332,пробите,1
35333,пробия,1
35334,проблема-последно,1
35335,ПРОБЛЕМИ,1
35337,пробождане,1
35345,ПРОВЕДЕНИ,1
35347,проведения,1
35353,ПРОВЕЖДАНЕ,1
35354,провеждането,1
35355,провеждания,1
35357,провеждат,1
35358,провеждаща,1
35359,ПРОВЕЛ,1
35360,ПРОВЕЛА,1
35362,проверен,1
35364,проверяване,1
35367,ПРОВИСВАНЕ,1
35369,провокирани,1
35370,провокират,1
35371,прогресивна,1
35373,прогресират,1
35378,продуктивна,1
35380,продълговато,1
35382,продължавана,1
35386,ПРОДЪЛЖАВАЩО,1
35387,ПРОДЪЛЖЕНИЕ,1
35389,продължителен,1
35391,продължителни,1
35392,продължително,1
35395,проекция,1
35398,прозиращи,1
35399,прозиращо,1
35400,прозрачна,1
35401,прозрачно,1
35402,прозрачност,1
35442,промени-болка,1
35443,промени-деформирани,1
35447,промени-повече-в-лява-подбедрица,1
35448,промени-повече-на-лява-подбедрица,1
35450,промени.,1
35461,промените,1
35463,ПРОМЕНЛИВ,1
35464,променливо,1
35467,променящо,1
35468,промивки,1
35471,промушващи,1
35473,промяна-обучена,1
35474,промяна-увредено,1
35476,ПРОНИКВАНЕ,1
35477,проникване,1
35482,пропадания,1
35489,прораства,1
35491,просветляване,1
35492,просветляват,1
35493,просвирвания,1
35494,просени,1
35497,проследявала,1
35498,проследяван,1
35499,ПРОСЛЕДЯВАНЕ,1
35500,проста,1
35507,простата.крайници,1
35511,простатата-за,1
35513,простатата-редовно,1
35514,простатата-с,1
35515,простатата.за,1
35521,ПРОСТАТЕН,1
35523,простатно,1
35529,пространства,1
35530,пространствен,1
35532,простудно,1
35536,ПРОТЕЗА,1
35537,протезата,1
35538,протезен,1
35541,ПРОТЕИНИ,1
35543,протекла,1
35545,ПРОТЕЧЕ,1
35546,ПРОТИВОПОКАЗАНИЯ,1
35548,протичащо,1
35552,проток-зачервен,1
35554,протокол-онколог,1
35573,ПРОФИЛ,1
35575,профилактичната,1
35576,профилна,1
35577,ПРОХОД,1
35578,проход-с,1
35579,прохода,1
35580,ПРОХОДИЛКА,1
35582,ПРОХОДИМИ,1
35584,проходимо,1
35589,процеса,1
35593,проява,1
35595,проявите,1
35605,пръв,1
35608,пръснат,1
35609,пръсната,1
35617,ПРЪСТИ,1
35618,пръсти-възможна,1
35620,пръстче,1
35621,пръстът,1
35623,прясно,1
35677,психиатрия,1
35687,психическия,1
35688,психическото,1
35691,психичното,1
35692,психо-емоционален,1
35721,псориазиса,1
35740,птичи,1
35741,ПТОЗА,1
35750,пубертета,1
35755,пука,1
35779,пулмонални,1
35797,пулса,1
35804,пулсации-налице,1
35805,пулсации-не,1
35806,пулсации-регулярни,1
35807,пулсации.,1
35814,пулсациите,1
35818,пулсираме,1
35819,ПУЛСИРАЩИ,1
35820,пулсиращо,1
35833,пунктиране,1
35834,пунктове,1
35841,пурпурно,1
35844,пускаме,1
35849,пушач.от,1
35851,пуши,1
35872,пълзящ,1
35874,ПЪЛНА,1
35876,пълноценно,1
35880,пъп,1
35885,пъпа.бял,1
35886,пъпа.в,1
35891,пъпа.крайници,1
35899,ПЪПНА,1
35901,пъпчици,1
35903,ПЪРВА,1
35907,ПЪРВИЧЕН,1
35908,ПЪРВИЧНА,1
35909,първични,1
35911,първия,1
35912,първо,1
35913,първоначална,1
35918,ПЪТИЩА,1
35920,пътуване,1
35926,пясък,1
36000,работници,1
36002,равен,1
36005,равнини,1
36006,равно,1
36009,равновесие-лек,1
36010,равновесие-стабилно,1
36012,равновесна,1
36013,равновесните,1
36017,РАДИИ,1
36018,радий,1
36019,радикални,1
36021,радикуларен,1
36039,радиуса,1
36041,радост,1
36048,раждане.,1
36049,раждания-едно,1
36053,раз-е-добро,1
36054,РАЗБИРАЕМ,1
36055,разбитост,1
36059,РАЗВИЛА,1
36063,развитие-без,1
36064,развитие-неориентиран,1
36066,развитие-норма,1
36067,развитие-по,1
36068,развитие-правилно,1
36070,развитие-хармонично,1
36071,развитие.,1
36077,разговаря,1
36078,разговорлива,1
36081,раздвижена,1
36083,раздвижени,1
36085,РАЗДРАЗНЕНИЕ,1
36086,раздразненото,1
36087,РАЗДРАЗНЕНОТО,1
36089,раздути,1
36090,раздуто,1
36091,разединена,1
36093,разкрачване,1
36094,разкрива,1
36097,разкъсана,1
36098,разкъсано,1
36099,разкъсвания,1
36102,РАЗЛАТ,1
36103,различаване,1
36104,различия,1
36105,различни-по,1
36106,размазано,1
36107,размазване,1
36108,РАЗМЕР,1
36111,разместен,1
36112,разместена,1
36114,разни,1
36122,РАЗПИЛЕНИ,1
36123,разплаква,1
36124,разпознава,1
36126,разпределена,1
36127,разпределение,1
36129,разпространен,1
36130,разпространение,1
36131,разпространяваща,1
36135,разранено,1
36136,разранявания,1
36138,разрастванията,1
36139,разрастваща,1
36141,РАЗРЕЗ,1
36142,разрези,1
36143,разсейване,1
36145,разстояния,1
36146,разстроена,1
36153,разтревожен,1
36154,РАЗТРЕПЕРВАНЕ,1
36156,разхвърляно,1
36157,разчесани,1
36169,разширените,1
36170,разширено,1
36182,разяснения,1
36187,район,1
36188,района,1
36191,РАКА,1
36192,раково,1
36198,РАМЕННИ,1
36199,РАМЕННИЯ,1
36200,рамо-болезненост,1
36201,рамо-гипсова,1
36212,рампа,1
36213,рана-активна,1
36214,рана-дренаж,1
36215,рана-дясна,1
36216,рана-заздравяваща,1
36219,рана-лек,1
36220,рана-около,1
36221,рана-оток,1
36233,рани.,1
36234,рани.две,1
36245,раста,1
36246,растежи,1
36247,РАСТЕЖНИ,1
36261,рачев,1
36271,РЕ,1
36276,реактивен,1
36277,реактивност,1
36279,реакции-запазени,1
36280,РЕАКЦИЯ,1
36281,реализирал,1
36282,РЕАЛИЗИРАЛА,1
36283,реализирана,1
36284,РЕАЛНА,1
36285,реанимация,1
36300,ребрени,1
36301,ребрените,1
36303,РЕБРО,1
36304,ревизия,1
36322,РЕГИОНАЛЕН,1
36324,РЕГИОНАЛНА,1
36326,регистрира.,1
36327,регистрирана,1
36332,регулацията,1
36333,регулярни,1
36338,редици,1
36339,редовни,1
36342,РЕДУВА,1
36343,редуцирал,1
36344,редуцирала,1
36345,редуциран,1
36348,режеща,1
36349,РЕЖИМ,1
36350,режими,1
36362,резервите,1
36364,резервоари-регулира,1
36369,резистентна,1
36370,резистентни,1
36372,резорбция,1
36376,резултат-умерено,1
36377,резултатите,1
36387,РЕКТАЛЕН,1
36388,ректален,1
36394,ректум-жлезата,1
36395,РЕКТУМА,1
36398,релефна,1
36462,рентгеновата,1
36463,рентгеново,1
36466,рентгенографията,1
36468,рентгенолога,1
36472,репарация,1
36473,репариране,1
36513,ретини,1
36515,РЕТИНОПАТИЯ,1
36516,ретинопатия-намалено,1
36528,рефер,1
36540,рефлекс-запазен,1
36544,рефлексите,1
36547,рефлекторни,1
36555,рефракцията,1
36556,РЕФРАКЦИЯТА,1
36557,РЕХАБИЛИТАЦИЯ,1
36558,рехабилитира,1
36563,РЕЦЕПТИ,1
36564,рецептори,1
36568,рецидив-кръв,1
36569,рецидива,1
36575,реч-в,1
36576,реч-запазен,1
36579,реч-над,1
36584,РЕШЕНИЕ,1
36591,РИ,1
36612,РИНОРЕЯ,1
36622,рисунък,1
36623,рит.глуха,1
36624,рит.дейност,1
36625,рит.забавена,1
36631,ритам,1
36666,ритми,1
36667,ритмика,1
36671,РИТМИЧЕН,1
36678,ритмичност,1
36686,ритъм-ляв,1
36688,ритъм-нормален,1
36689,ритъм-нормални,1
36694,риф.венозни,1
36730,роговици-на,1
36731,род,1
36732,рода,1
36733,родено,1
36734,родила,1
36735,родител,1
36736,родители,1
36737,родителите,1
36738,роднина,1
36739,роднина-дъщеря,1
36742,рождение,1
36751,розовата-вени,1
36753,розови.бял,1
36796,росени,1
36802,ротациите,1
36831,руменова,1
36832,руптура,1
36835,руси,1
36846,ръб.крайници,1
36851,РЪБОВЕ,1
36856,ръждив,1
36857,ръждива,1
36858,ръждиво,1
36859,ръка-болки,1
36860,ръка-длан,1
36861,ръка-едър,1
36863,ръка-леко,1
36864,ръка-не,1
36865,ръка-от,1
36866,ръка-силно,1
36873,ръка.и,1
36897,ръкав,1
36898,РЪКАТА,1
36907,ръцете-данни,1
36908,ръцете-дланите,1
36912,ръчичка,1
36922,с-ви.долни,1
36929,с-е.бял,1
36931,с-е.гърло,1
36944,с-е.нарушено,1
