,Word,Count
36792,Ислух,1
36793,р.сърд,1
36794,бил.по,1
36795,простате-V,1
36796,кат.ак.и,1
36797,Микозис,1
36798,ТХТ,1
36799,ак,1
36800,Вулвитис,1
36801,субакута,1
36802,размериняма,1
36803,косте-NUM,1
36804,спраклав,1
36805,лоб-д,1
36806,Хепатомегалия,1
36807,сма,1
36808,зернистост,1
36809,коксартрозисбилл,1
36810,видимите,1
36811,видимилигавици-бледи,1
36812,кош.неболезнен,1
36813,ивидим,1
36814,бил.,1
36815,безболезн,1
36816,Визс-намален,1
36817,Хепар-б.о,1
36818,намалени.Леки,1
36819,б.б.Хепар,1
36820,цеа,1
36821,матката.Мл,1
36822,фибрознокистозна,1
36823,мастопатия.Опорно,1
36824,Вале.Без,1
36825,О.Визус-намален,1
36826,ритм.везикуларно,1
36827,дейн.ясни,1
36828,МСБ.жл,1
36829,Cor-фибрилацио,1
36830,Глезена,1
36831,е.Вътрешен,1
36832,О.Хепар,1
36833,дяснаталицева,1
36834,ДЧ-,1
36835,Фасиалис,1
36836,Амбулаторният,1
36837,цветоусещанеk,1
36838,намалениr,1
36839,множеств,1
36840,върха.,1
36841,хипереми,1
36842,гноини,1
36843,min.леко,1
36844,доброобщо,1
36845,Hepa,1
36846,беззастои,1
36847,левитекрайници,1
36848,Физологична,1
36849,изменения.,1
36850,визус-намален,1
36851,подбедрециците,1
36852,Pulmo-загрубено,1
36853,ф-ции.Компенсирана,1
36854,лекоприглуш,1
36855,утери.Мл,1
36856,остеопорозис,1
36857,mamect,1
36858,sin-обучена,1
36859,жлез-mamect,1
36860,sin.VOD-NUM,1
36861,оперир-хистеректомия,1
36862,увел.ЛВ,1
36863,Тахикардна,1
36864,болси,1
36865,Тахикарднасърдечна,1
36866,иа,1
36867,мастопания,1
36868,стъб,1
36869,вребни,1
36870,псих.развитие-норм.Талия,1
36871,st.post,1
36872,oper.VOD-NUM,1
36873,съдовелимфен,1
36874,опер.VOD-NUM,1
36875,Артрпоза,1
36876,arthrozaя,1
36877,mioma,1
36878,Образ,1
36879,osteop.Периф,1
36880,АГ.мл,1
36881,вкопан,1
36882,двустранно-един,1
36883,жл-увеличен,1
36884,лоб.ПЛВ,1
36885,Антропометрия,1
36886,Крампи,1
36887,ингв.гънки,1
36888,лъчетерапевтичен,1
36889,мин.ед,1
36890,ормации,1
36891,мл.жл.Периф,1
36892,м.Ту,1
36893,шепо,1
36894,тот,1
36895,ЧП.Лек,1
36896,ПЖ.Корем,1
36897,ЧП.Слух,1
36898,НС-ахилова,1
36899,тип-невровегетативен,1
36900,мин.СД-нормоаритмична,1
36901,мм.Щитовидна,1
36902,межде,1
36903,гл.м.декстра,1
36904,ляво.СД-ритмична,1
36905,увелечун,1
36906,подрелрие,1
36907,л.мл.жл.с,1
36908,см.Обучена,1
36909,мл.жл.Периферни,1
36910,косистенция,1
36911,ЛВ.НС-няма,1
36912,локомотолна,1
36913,шепат,1
36914,Зрениевижда,1
36915,консистинция,1
36916,перисталтика-нормална,1
36917,Повръхностна,1
36918,физическосъстояние,1
36919,SR-отр.в,1
36920,ляво.Визус-NUM,1
36921,патология-DATE,1
36922,Маммография,1
36923,Гинеколога,1
36924,Цитонтамазка-IIгр,1
36925,SR-отр.двустранно,1
36926,д-крайници,1
36927,възли.Бял,1
36928,ставитена,1
36929,венозната,1
36930,мамография-без,1
36931,Онколог.Гин.статус,1
36932,Мамография-DATE,1
36933,ту-рецидиф,1
36934,Цитонамазка,1
36935,подбердриците,1
36936,филиформену,1
36937,хирове,1
36938,венец,1
36939,Венци,1
36940,пал.болезненост,1
36941,сфеноидалния,1
36942,сколиатична,1
36943,Тежък,1
36944,литични,1
36945,телата,1
36946,тлудно,1
36947,текст,1
36948,влагалищен,1
36949,пал.болезнен,1
36950,Б.Д.везикуларно,1
36951,ппалпират,1
36952,Ч.Д.неувелич,1
36953,ексудативно,1
36954,окръглина,1
36955,тебрално,1
36956,екг-син,1
36957,различия,1
36958,неокосмена,1
36959,кратеровиден,1
36960,вът,1
36961,стерноклейдомастоидеус,1
36962,система-палпаторна,1
36963,опасващо,1
36964,системакифосколиоза,1
36965,основа,1
36966,кстатус,1
36967,ихемоза,1
36968,Адекватност,1
36969,ориентираност,1
36970,УЛВне,1
36971,С.С.Перкуторно,1
36972,дифузнено,1
36973,с-ц,1
36974,ГОРЕОПИСАНИТЕ,1
36975,НЕВР.СТ-АКТ.ДВИЖЕНИЯ,1
36976,ОБЕМ.д,1
36977,ИСТ.ХИПЕРЕСТЕЗИЯ,1
36978,АПСИХОТИЧНА,1
36979,чистота,1
36980,ПКС,1
36981,палмарен,1
36982,голевмина,1
36983,сетивноствс-м,1
36984,вез.диш.В,1
36985,дясно-претъпено,1
36986,стенир,1
36987,Физ.дееспособност-добра,1
36988,ПСИХ.РАЗВИТИЕ-Добро,1
36989,Трицветно,1
36990,Тоничен,1
36991,гърч,1
36992,ПСИХ.РАЗВИТИЕ-лекостепенна,1
36993,ПСИХ.РАЗВИТИЕ-квадрипареза,1
36994,БЕЛЕЖКИ-пилоцитен,1
36995,хидроцефалия,1
36996,Крайницис,1
36997,Ромберг-пол.Психичен,1
36998,вертикализиране,1
36999,субаксиларни,1
37000,утеру,1
37001,парези-отр.Сутура,1
37002,зигом,1
37003,кост.ВОД-NUM,1
37004,Вале.Намалена,1
37005,вляажни,1
37006,експириум.,1
37007,двустр.Невролог,1
37008,сатус-центр,1
37009,отр.Вяла,1
37010,оглед-задебеляване,1
37011,Простатен,1
37012,субективна,1
37013,ригавици-чисти,1
37014,огтслабено,1
37015,съдове-възловидни,1
37016,Генерализирана,1
37017,обострени,1
37018,Ромберг-пол.ОДА,1
37019,патология-орхиектомия,1
37020,ляво.Ромберг-пол.ЧМН,1
37021,екстраситолия,1
37022,Астуено-адинамичен,1
37023,рубеодза,1
37024,дъх.Обнубилира,1
37025,Сук.рен-пол.в,1
37026,Обнубилирано,1
37027,флопи,1
37028,общос-е,1
37029,Визус-глаукома,1
37030,Визус-хиперметропия,1
37031,Крайнвици-без,1
37032,Лигавицата,1
37033,ринофаринкса,1
37034,дъга.Мамектомия,1
37035,Крайнци-без,1
37036,с-е.Език,1
37037,Визус-миопия,1
37038,симптаматика,1
37039,Щади,1
37040,дребрие,1
37041,бързоизчерпващ,1
37042,лигавици-ХИПЕРЕМИРАНИ,1
37043,Незначително,1
37044,ПЛВ-неув.ДС,1
37045,умерено-изразена,1
37046,интензивна,1
37047,PОС,1
37048,Значителен,1
37049,Крацином,1
37050,Словесният,1
37051,невъзможен,1
37052,декстер,1
37053,рефлексогенна,1
37054,СНР-оживение,1
37055,най-голяма,1
37056,интензивност,1
37057,Крайнице-б,1
37058,поясеун,1
37059,Артрознопроменени,1
37060,Аероколия,1
37061,Негри,1
37062,Анестезия,1
37063,подпомагана,1
37064,ДОС.Затлъстяване,1
37065,помощне,1
37066,подкрепяна,1
37067,Задълбочена,1
37068,ЗОС.Дисфония,1
37069,Конюнктивитис,1
37070,сероза,1
37071,прибавениш,1
37072,медиалени,1
37073,Абдукцията,1
37074,невъэзможно,1
37075,анализатори-в,1
37076,интоксекиран,1
37077,със-е.Бял,1
37078,ритмичан,1
37079,суматичния,1
37080,Оперативе,1
37081,нормалната,1
37082,Черният,1
37083,изразенаплътност,1
37084,прескачащ,1
37085,далан,1
37086,мек.Ч.др-неувеличен,1
37087,отоскопия-хиперемирани,1
37088,СЪХРАНЕНА,1
37089,дих.система-везик,1
37090,насредно,1
37091,аст.хабитус,1
37092,палп.б-ност,1
37093,по-бавно,1
37094,по-бързо,1
37095,ненапрегнат,1
37096,СТЕКТОМИЯ,1
37097,направата,1
37098,Чувствителността,1
37099,ЕЛЕКТРОКАРД,1
37100,РЕПОЛЯРИЗАЦИЯ,1
37101,БРОНХОФОНИЯ,1
37102,невинаги,1
37103,отоло,1
37104,еристалтика,1
37105,це-ритмич,1
37106,кус.ренал,1
37107,гле,1
37108,нус,1
37109,Хиперостениченхабитус,1
37110,мед.лапаротомия,1
37111,клавикуларно,1
37112,С-Е.КОНТАКТНА,1
37113,ПЕШНИК,1
37114,с-ние.Субфебрилна,1
37115,ЧВД.Ясен,1
37116,Виз.ок.утр,1
37117,везикуларнно,1
37118,удаерин,1
37119,ЧЕРНОДРОБНАТА,1
37120,Хипурстеничен,1
37121,Іви,1
37122,СВ.ХР,1
37123,КРАЙНИЩИ,1
37124,увеличена-І,1
37125,жл-образование,1
37126,ЛАКЪТНА,1
37127,Венозна-повърхностни,1
37128,ИНФЕКТИРАНА,1
37129,гр.Шумен,1
37130,нор.чревна,1
37131,кож,1
37132,дискординационен,1
37133,гр.шумен,1
37134,китайска,1
37135,Лекдискординационен,1
37136,органомагалия,1
37137,слухоптезирано,1
37138,реакци,1
37139,Дих.дейност,1
37140,Обриви,1
37141,връта,1
37142,Сърдеча,1
37143,ПЧ=,1
37144,СЖ,1
37145,Липоми,1
37146,отр.Липом,1
37147,колектомия,1
37148,КВЛ-бледи,1
37149,ялво,1
37150,ДС-ДЧ,1
37151,кц,1
37152,варица,1
37153,Контрахирана,1
37154,ХС-Език,1
37155,миглен,1
37156,ЛМЖ.Кожа,1
37157,свипркащи,1
37158,състояние.Лицева,1
37159,псих.статус.Лицева,1
37160,набъбнала,1
37161,ммастектомия,1
37162,опаративния,1
37163,eod,1
37164,ufgd,1
37165,rhdlr,1
37166,ентеростома,1
37167,СС-ритм.сърд.дейност,1
37168,мек.локален,1
37169,кървениста,1
37170,отр.АН,1
37171,рулмо-везикуларно,1
37172,протоситоличен,1
37173,вьрхахепар,1
37174,крайнице,1
37175,D.Запазен,1
37176,дсяно,1
37177,хипертермично,1
37178,хипохондриумср,1
37179,еративен,1
37180,ср.торакална,1
37181,об.с-ние,1
37182,нечленоразд,1
37183,словесен,1
37184,нпр,1
37185,Кашингоиден,1
37186,стърб,1
37187,колостомав,1
37188,фациал,1
37189,белоздробен,1
37190,емфиизем,1
37191,свиракащи,1
37192,редп,1
37193,десквам,1
37194,антер,1
37195,ОЦВЕТИНО,1
37196,ЕМФИЗЕМ,1
37197,ОСКЪДНО,1
37198,НЕЗВЪРЛИВИ,1
37199,респиратрно,1
37200,ЕДИН,1
37201,ПОВЪРХНОСТНА,1
37202,ПРОТО,1
37203,РЕ,1
37204,ДЪСНА,1
37205,перкаторен,1
37206,ИЗТРЪПВ,1
37207,ВЕЗИКУЛАРНОДИШАНЕ,1
37208,РИ,1
37209,ЯСНИТМИЧНА,1
37210,ляво.Латентна,1
37211,Бабинси,1
37212,СУС,1
37213,НАБОТИ,1
37214,ДИСКРИТИН,1
37215,ЦЕНТ,1
37216,ФАЦИАЛИС,1
37217,ХИПОГЛОСУС,1
37218,ВЛЯВОЛЕВОСТ,1
37219,ХЕМИХИПЕРРЕФЛЕКСИЯ,1
37220,ЕДИНИЧЕН,1
37221,ЖЛЕЗАотклонения,1
37222,тургисцентна,1
37223,ЕДНОСТР,1
37224,ЕДИНСТ,1
37225,МАСТОП,1
37226,мамектомиядясна,1
37227,НОРМАЛНО-за,1
37228,НЕКРОБИОТИЧНИ,1
37229,ВЛАЖНОСТ,1
37230,СРЕДИН,1
37231,РЕБ,1
37232,РАК-амп,1
37233,ОТС,1
37234,ПОЛОВИН,1
37235,ДВУСТРАННО-болка,1
37236,фациаллевостр,1
37237,хемихиперст,1
37238,хемипарезахемипар,1
37239,цикар,1
37240,СРЕДИННАТА,1
37241,ПАРАВЕРТЕБРЕЛНО,1
37242,ШИЙНАТА,1
37243,д.ъга,1
37244,УМИ,1
37245,ВЕЗИКУЛА,1
37246,ПРЕКОРДИАЛЕН,1
37247,ГЪРДАПАТОЛОГИЧНИ,1
37248,АДЕНОМАТОЗЕН,1
37249,Суховат,1
37250,зъпазени,1
37251,ПЪПНА,1
37252,ЦИККАТРИКС,1
37253,ДВУСТРАНННО,1
37254,МАСТОПАТИЕ,1
37255,УСЕТнамалена,1
37256,ЛАК,1
37257,дълба,1
37258,ока,1
37259,опинва,1
37260,НЕСИГНИФИКАНТНО,1
37261,НЕОБЛОГЕН,1
37262,ЕРИТЕМ,1
37263,ВЪЗЛОВ,1
37264,ПСАРАВЕЛТЕБРАЛНО,1
37265,хипеерстез,1
37266,УПЛЪТНЕНИЯза,1
37267,ПОДР,1
37268,ДВУСТРАННо,1
37269,естероцептивни,1
37270,обрин,1
37271,НЕЗВЪНЛИВИ,1
37272,ПРОМЕНЛИВ,1
37273,дизартр,1
37274,дискрет,1
37275,ОСТАТДЕСНОСТРХИПЕРФЛ,1
37276,ХЕМИХИПЕРСТ,1
37277,ветрилообразен,1
37278,МЩ-пронация,1
37279,НОРМАБНО,1
37280,ЩУМОВЕ,1
37281,ПППОЛОЖИТЕЛНО,1
37282,ЦИКТРИКС,1
37283,НЕБОЛЕЗНЕНОПЕРАТ,1
37284,ЦИКАГПИКСС,1
37285,ПАЛПИШРА,1
37286,еритематозна,1
37287,нист,1
37288,безпат,1
37289,нест,1
37290,палпация-опер,1
37291,опирир,1
37292,тестленти,1
37293,епигастр.,1
37294,травм,1
37295,Микоза,1
37296,лигваци,1
37297,мететарзална,1
37298,ст.,1
37299,сьст,1
37300,бледие,1
37301,невусен,1
37302,СРпол,1
37303,сегмен,1
37304,AGEAQ,1
37305,axd,1
37306,с-м.,1
37307,паологично,1
37308,везикурално,1
37309,лигавицирозови,1
37310,Астениченхабитус,1
37311,самокритична,1
37312,миста,1
37313,облазувание,1
37314,голевина,1
37315,Палпаторната,1
37316,въшншен,1
37317,поза.Pulmo,1
37318,ирадийращи,1
37319,неув.Отоци-няма,1
37320,мембраната,1
37321,яна,1
37322,рана-активна,1
37323,Cor-сърдечна,1
37324,Хрносмилателна,1
37325,ПМТнорм,1
37326,Костен,1
37327,плач,1
37328,смях,1
37329,посяга,1
37330,стъпва,1
37331,Оформена,1
37332,лигавици-норм.Тонус,1
37333,тургор-норм.Пулмо,1
37334,Криви,1
37335,Н.П.Р,1
37336,кара,1
37337,ръчичка,1
37338,рехабилитира,1
37339,ринофарингити,1
37340,хреми,1
37341,Cor-нормофрекв,1
37342,опер.рана,1
37343,дяснатa,1
37344,Cor-нормофреквентна,1
37345,Oтрича,1
37346,подбедрие,1
37347,ЧМНбез,1
37348,изявена,1
37349,кр.Ромберг,1
37350,конгит,1
37351,н-ия,1
37352,ДМКЛЛ,1
37353,ХЮР,1
37354,ексрапирамидна,1
37355,рег.S.R,1
37356,ляво.Леки,1
37357,ДЛС,1
37358,Лассек,1
37359,илиостомата,1
37360,еластичн,1
37361,секретияра,1
37362,единият,1
37363,лъчев,1
37364,датата,1
37365,прозрачност,1
37366,менопаоза,1
37367,Ст.гинек,1
37368,намлечните,1
37369,идишване,1
37370,двустраннол,1
37371,удебеляване,1
37372,макулопапулоеритемен,1
37373,дввете,1
37374,тазобедренни,1
37375,гениталната,1
37376,Кра,1
37377,дребнозърнистост,1
37378,солитарни,1
37379,poliarthrosis,1
37380,mastopathia,1
37381,кръвотечения,1
37382,намаляване,1
37383,ambliopia,1
37384,почервеняване,1
37385,невъзможността,1
37386,редици,1
37387,лечение-азитрофорт,1
37388,дехофен,1
37389,тусавит,1
37390,уринал,1
37391,клотримазол,1
37392,ДИПРОФОС,1
37393,Габгамма,1
37394,дишане.Cor-Ритмична,1
37395,хрипове.Cor-Ритмична,1
37396,разкъсни,1
37397,разни,1
37398,УВЕДОМЕН,1
37399,ЯВИ,1
37400,огрначини,1
37401,двжения,1
37402,вижди,1
37403,мм.кожа,1
37404,екстрасистололий,1
37405,палрация,1
37406,решник,1
37407,спокона,1
37408,гореспоменатото,1
37409,променящо,1
37410,гривенна,1
37411,имобилизажия,1
37412,Неврологиченн,1
37413,стама,1
37414,невузможност,1
37415,спокоент,1
37416,костно-мускулна,1
37417,дясна-спокоен,1
37418,тук,1
37419,симфизана,1
37420,ортопнойчно,1
37421,сунорен,1
37422,циказтрикс,1
37423,епигастрома,1
37424,цикатрикс-гладък,1
37425,Цикартрикс-спокоен,1
37426,везикуларано,1
37427,деймост,1
37428,хиперстненичен,1
37429,родила,1
37430,перкаран,1
37431,хипостеничен,1
37432,лазерни,1
37433,измененния,1
37434,Перорална,1
37435,фибрилацио,1
37436,каракта,1
37437,Фибрилацио,1
37438,RRСух,1
37439,ОБЪО,1
37440,РООВИ,1
37441,сърд.д-ст.Гърло,1
37442,Пластика,1
37443,грезен,1
37444,неув.На,1
37445,бузя,1
37446,ерупцея,1
37447,зздравял,1
37448,фапингса,1
37449,леща,1
37450,дивияция,1
37451,VOS-DATEд,1
37452,ляво.Ограничени,1
37453,вместа,1
37454,хиперевмия,1
37455,залина,1
37456,Декубитална,1
37457,ранана,1
37458,обложн,1
37459,реч.Щитовидна,1
37460,сонсист,1
37461,еинични,1
37462,експ.без,1
37463,вяма,1
37464,болезненви,1
37465,стъпи,1
37466,qстава,1
37467,Адекватена,1
37468,Психиатричен,1
37469,Дефект,1
37470,максила,1
37471,болезненл,1
37472,Везикуларон,1
37473,л.Диабетна,1
37474,Огслабени,1
37475,л.Повръщане,1
37476,запазевна,1
37477,засегвнато,1
37478,състояние.Нормостенен,1
37479,Щракащ,1
37480,ръка-имобилизирана,1
37481,сетивност-намалени,1
37482,съдове-с,1
37483,предмишница-имобилизирана,1
37484,Л.Бабински,1
37485,гърда-ампутирана,1
37486,Левострнна,1
37487,състояние.Нормостенен.хабитус,1
37488,седалищни,1
37489,заачервени,1
37490,ШВЗ-няма.Кожа,1
37491,набеляззани,1
37492,Л.Сетивност-съхранена,1
37493,Ромберг-неустойчив-залита,1
37494,рамо-екзематозен,1
37495,АОРТАТА,1
37496,СВОБОДНА,1
37497,ЖЛЕЗИСТА,1
37498,напречно,1
37499,ЦРЕВНА,1
37500,ОПЕРИТИВЕН,1
37501,ПРЕДНАТА,1
37502,ИНВОЛУТИВНА,1
37503,находка-не,1
37504,б.о-дадени,1
37505,рлипсва,1
37506,уплътнениев,1
37507,находка-НЕ,1
37508,дъна-хипертонични,1
37509,неболезнени.Болезненост,1
37510,сухранена,1
37511,ЛОком,1
37512,NUM-а,1
37513,бледо-мургави,1
37514,ф-ка,1
37515,фемурис,1
37516,спатична,1
37517,синилни,1
37518,индиферентена,1
37519,нефр.синдром,1
37520,нормае,1
37521,ингеинална,1
37522,реф.в,1
37523,ЛЕКУВА,1
37524,ъм,1
37525,екзема,1
37526,гърда-мамектомия-ца,1
37527,цитонамазка-взета,1
37528,митрално,1
37529,променипромени,1
37530,пилорна,1
37531,стелоза,1
37532,счупени,1
37533,ломбални,1
37534,шийка-б.о,1
37535,д.о-катаракта,1
37536,В-В,1
37537,кухини,1
37538,запазе,1
37539,ЕПИГАСТИУМА,1
37540,дишарне,1
37541,удълженекспириум,1
37542,мек-спокоен,1
37543,гонартобза,1
37544,мек.неболезнен.Ч,1
37545,болезнен.плътен,1
37546,метатарзо-фалангеална,1
37547,става.наличие,1
37548,фаланга.,1
37549,Уши-с,1
37550,ДОС.Афебрилен,1
37551,Ромберг-,1
37552,НС-Ромберг,1
37553,Succ.renalis-,1
37554,ивез,1
37555,варици.сетини,1
37556,безро,1
37557,Зад.общо,1
37558,DATEст,1
37559,дъга.Мл,1
37560,торална,1
37561,кифоза.Зрит,1
37562,д-ст.Ед,1
37563,ДС-интеркостален,1
37564,ПМКЛ,1
37565,ДОС.Мл,1
37566,ЗОС.Субфебрилна,1
37567,кост.оток,1
37568,вентр,1
37569,дроб.палп,1
37570,ребр.дъга.и,1
37571,m=,1
37572,Triceps,1
37573,triceps,1
37574,приб.ед,1
37575,о-ваи,1
37576,дясво,1
37577,ст.СЧ-NUM,1
37578,renalis-,1
37579,сухи.св.хр.в,1
37580,NUM-теб.дробнио-ви.хр,1
37581,ст.СЧ,1
37582,NUM-витон,1
37583,мек.палп.болез,1
37584,вепиг,1
37585,и.д.подребрие,1
37586,палп.сена,1
37587,см.подребр,1
37588,епиг.по,1
37589,Коремикр,1
37590,безприб,1
37591,Кр-ливидна,1
37592,некр,1
37593,ливидвост,1
37594,дъно.дисталнопо,1
37595,артроза.Псих,1
37596,язва.оток,1
37597,язва.с,1
37598,см.ток,1
37599,състзаема,1
37600,епиг.Ч,1
37601,плътно-еласт,1
37602,приб.кр,1
37603,мин.Сист,1
37604,см.Мл,1
37605,жл.ост,1
37606,конс.Гин,1
37607,разстройство.Зрит,1
37608,х-р.без,1
37609,съст.ДС-вез,1
37610,кожата.леки,1
37611,съст.ДС-интеркостален,1
37612,експ.,1
37613,кожата.без,1
37614,съст.Афония,1
37615,хр.отслабено,1
37616,липвсващо,1
37617,значителен,1
37618,фаланг,1
37619,пастьозни,1
37620,дистроф,1
37621,периферия,1
37622,светъл,1
37623,окосм,1
37624,лезия-малка,1
37625,хрипове.с,1
37626,мастопатия.в,1
37627,мастопатияа,1
37628,хернии.Псих,1
37629,съст.Зрит,1
37630,състояние.заема,1
37631,воколо,1
37632,подребрие.по,1
37633,супраареоларно,1
37634,орех.Гин,1
37635,кош.Мл,1
37636,полиартроза.Псих,1
37637,Афебрилта,1
37638,ly,1
37639,UКорем,1
37640,р-во.Зрит,1
37641,полп,1
37642,РСНД,1
37643,Ж-Кожа,1
37644,некротисиран,1
37645,дишанеотславено,1
37646,коожа,1
37647,Безшиен,1
37648,див,1
37649,подкожиетоно,1
37650,подбебрениците,1
37651,увелеличени,1
37652,изгаране,1
37653,премахването,1
37654,необлобен,1
37655,прибанене,1
37656,фиброкистозен,1
37657,тин,1
37658,квадрантетомия,1
37659,хиво,1
37660,метакар,1
37661,хер,1
37662,движвения,1
37663,пулмоотслабено,1
37664,минобща,1
37665,натоварваниякрайници,1
37666,допирзатр,1
37667,предв,1
37668,хабитуспулмо,1
37669,несепалпират,1
37670,Киожа,1
37671,спигментиран,1
37672,гол.плътност,1
37673,Отслабемно,1
37674,удаължен,1
37675,горан,1
37676,умбил,1
37677,ражд.Влагалище,1
37678,кройници,1
37679,невъзм,1
37680,пациенто,1
37681,Норм.гол.плътност,1
37682,завяхнали,1
37683,ражд,1
37684,Дълб,1
37685,Р-р,1
37686,X.ЧМН,1
37687,термоусет,1
37688,Cor-,1
37689,дроч,1
37690,глр,1
37691,трдно,1
37692,движенияи,1
37693,променич,1
37694,Фреквиенция,1
37695,албаоперативна,1
37696,ритмиче,1
37697,масно,1
37698,лопатка,1
37699,Общи,1
37700,Ампуяция,1
37701,ВД.останалия,1
37702,състояниее,1
37703,колун,1
37704,икокс,1
37705,б.Мл.жл,1
37706,зяпязена,1
37707,п.о,1
37708,Отак,1
37709,кръвосъсиреци,1
37710,кош.лява,1
37711,тонз,1
37712,ДМК,1
37713,Хистология,1
37714,инфилтриран,1
37715,Инфилтрация,1
37716,ER,1
37717,DATEт,1
37718,нерологичен,1
37719,уро,1
37720,о.Н,1
37721,хирургични,1
37722,направления,1
37723,МРД.Проби,1
37724,издодин,1
37725,степена,1
37726,деснастрана,1
37727,лурдоза,1
37728,сърбежът,1
37729,рорези,1
37730,консулнира,1
37731,тип.Черен,1
37732,огтраничена,1
37733,изд.направление,1
37734,хосп-я,1
37735,мезофаринкса,1
37736,Бронховезикуларно,1
37737,ленти-в,1
37738,ок.кръвоизливи,1
37739,матка-норм,1
37740,възраста.Няма,1
37741,пулс.арт.с.Двигат,1
37742,тромбофлеб,1
37743,Неврологиченсдтатус-двигат,1
37744,квадрипирам,1
37745,с-м.Левостранна,1
37746,външните,1
37747,гр.,1
37748,норм.уросяване,1
37749,острота-намален,1
37750,норм.разв,1
37751,пулс.арт.с.Психом,1
37752,всестр,1
37753,острота-б,1
37754,чувствит,1
37755,разр,1
37756,Ту-обр,1
37757,размере,1
37758,мм.с,1
37759,ектропион,1
37760,Бабински-двустранно,1
37761,хр.дифузно,1
37762,NUM-отсл.с.т,1
37763,пулс.арт.с.Зрит,1
37764,острота-пресбиопсия,1
37765,ок.Псих,1
37766,Бабински-дв,1
37767,ок.Неврол,1
37768,СНР-ожив.пат,1
37769,NUM-отсл,1
37770,тот.х,1
37771,Пс.ст,1
37772,пат.отклонения,1
37773,пс.откл,1
37774,оттоциболезнени,1
37775,палпиращо,1
37776,придръпната,1
37777,налявата,1
37778,озачервено,1
37779,Сърцеритмична,1
37780,С.рен,1
37781,тот.хист,1
37782,ретинопатия-намалено,1
37783,Контакетна,1
37784,адекваетна,1
37785,цанотични,1
37786,неувеличент,1
37787,роблеми,1
37788,зотруднена,1
37789,Сетивност-ограничена,1
37790,Положителнодвустранно,1
37791,откл.симетричност,1
37792,възлиб,1
37793,цветоусещан,1
37794,пс.откл.Простата,1
37795,Ъа,1
37796,хипофаринкс,1
37797,без.ст,1
37798,Отекъл,1
37799,диаб.стъпало-запазена,1
37800,Затлъстявяне,1
37801,операция-тотална,1
37802,хистеректомия.,1
37803,заглушена,1
37804,сър.д-ст.Корев-на,1
37805,гр.кош.ОДА,1
37806,оперативин,1
37807,ектоммия,1
37808,контакта,1
37809,палпира.,1
37810,х.т,1
37811,ДСвезикуларно,1
37812,статут-С,1
37813,аномалии.,1
37814,Су.к.рен,1
37815,увелиичени,1
37816,хистероект,1
37817,чб,1
37818,Откл.Контактна,1
37819,долн.кр,1
37820,бедз,1
37821,цвяти,1
37822,Дишане-,1
37823,Откл.невр.ст,1
37824,Двусстранно,1
37825,муск-ра,1
37826,дясно.Рефлекси,1
37827,ВЕЗУК,1
37828,ЕСПИРИУМ,1
37829,ХРИП.РИТМ,1
37830,ФВК,1
37831,ФЕО,1
37832,СЪПРУГ,1
37833,ИДЖАБИ,1
37834,АХМЕД,1
37835,САЛИ,1
37836,бобрек,1
37837,ХЛОФАЗОЛИН,1
37838,щтитовидната,1
37839,Насачва,1
37840,бгърло,1
37841,еди,1
37842,гр.кошкрайници,1
37843,Предписаните,1
37844,по-ниски,1
37845,изделие,1
37846,ПМТ.Двустранно,1
37847,фин,1
37848,Блумбер,1
37849,Рец№NUM-Ксанакс,1
37850,Диазепам,1
37851,осонва,1
37852,Окръглена,1
37853,Персистираща,1
37854,Мекоеластичен,1
37855,Перив,1
37856,нямат,1
37857,лекоотточни,1
37858,Хиперермирано,1
37859,единчин,1
37860,НАДКЛЮЧИЧНА,1
37861,МАСЛИНА,1
37862,Психическ,1
37863,СТОМАТОЛОГ,1
37864,рубо,1
37865,ясни.Пулс,1
37866,КАРЦ,1
37867,УСТН,1
37868,Еинусов,1
37869,ОБРАЗ,1
37870,КОЛОСТОМА.,1
37871,Инвертирана,1
37872,Б.О.Добро,1
37873,Удълж,1
37874,електр,1
37875,ВД.П,1
37876,СТОМИРАН,1
37877,ВВ,1
37878,ТЕНДЕНЦИЯ,1
37879,ВЪСТАНОВЯВАНЕ,1
37880,ПАСАЖА,1
37881,ТЕСТЕКТОМИЯ,1
37882,УРОСТОМИРАН,1
37883,ксифаидеуса,1
37884,атопичен,1
37885,носа-за,1
37886,палпираовална,1
37887,непавилни,1
37888,здрава-за,1
37889,частина,1
37890,разрези,1
37891,Мастектомия-синистра,1
37892,синистра.ОДА,1
37893,см.ИТМ-ЕКГ-синусов,1
37894,дистрофичен,1
37895,дифузно.Черен,1
37896,мек.Тегло,1
37897,отграничена,1
37898,итичаща,1
37899,екскреция,1
37900,Фисура,1
37901,Везикуларен,1
37902,Двмижения,1
37903,Пулмоо,1
37904,кръвоизливни,1
37905,петънца,1
37906,вяла.Сукк,1
37907,ослужва,1
37908,крак.Тегло,1
37909,крак.Хиперемия,1
37910,замята,1
37911,сам.Бледи,1
37912,ИТМ-ЕКГ-синусов,1
37913,белосробна,1
37914,зърнона,1
37915,о-NUM,1
37916,вляво.Тегло,1
37917,NUM-ЕКГ-синусов,1
37918,парлпаторна,1
37919,мек.Сукк,1
37920,рана.Щитовидна,1
37921,крак-ляв,1
37922,ситев,1
37923,ТНегло,1
37924,затруднне,1
37925,идвижения,1
